Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.37717590243471316,0.7502402332189726,1.1507847270431206,1.3975234227614155,1.3975234227614155,1.3454101741695381,1.0046084228432794,0.9595368503724849
Scales,0.37717590243471316,0.556694899113913,0.6849338141753984,0.8731233697453546,1.0772250922267392,0.9370328921952964,0.9976762367719982,0.9595368503724849
Coords,0.7095204878886292,1.437946097719839,1.629987232139079,1.284258083433642,1.284258083433642,1.2929171122229963,1.2093820238747173,0.5365021516433732
