Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.3373019887922736,0.6816995996562507,1.036727396117653,0.9697005284997638,0.9697005284997638,1.0016629165420043,0.7353774577711667,0.4408696138567394
Scales,0.3373019887922736,0.4945980647047725,0.6664038709595554,0.4206983549343455,0.501362525287632,0.5873268172682891,0.6470104360842854,0.4408696138567394
Coords,0.6691237627997901,1.0056547175763557,1.045896385348943,1.0102254709986866,1.0102254709986866,1.0139349649016203,0.9672304114101424,0.6989749611007368
