Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.3478600227668105,0.7545595117126925,1.0951510335186512,1.335919322359616,1.335919322359616,1.1932444687096015,0.28383726510987106,0.08252391478751336
Scales,0.3478600227668105,0.5539726026227204,0.6959352039175162,0.7612026080739395,0.8247023121887521,1.0147863305355405,0.2722978320058699,0.08252391478751336
Coords,0.7150753374796868,1.2663346661327077,1.308738623893071,1.2973403967265162,1.2973403967265162,1.3069275103939335,1.1573412759619441,0.27283789920212653
