Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.20224288154235873,0.5865054927502747,1.0879307166587195,1.415610982406388,1.415610982406388,1.6224258177690147,1.5787883275674384,0.9356560984666258
Scales,0.20224288154235873,0.5090079526166036,0.870816246264595,0.9527463988190239,1.1152716941555734,0.9042302887631966,1.0744027397504123,0.9356560984666258
Coords,0.39025783090197463,1.1357158997936934,1.8340777691724903,1.897444236096238,1.897444236096238,1.8894050390162145,1.304316000632366,0.5585060771393794
