Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.34078308697069687,0.7291547907336872,1.1638484031663219,1.4524401751890932,1.4524401751890932,1.4477390058302877,1.029145234339623,0.9194684135123663
Scales,0.34078308697069687,0.5497304140829059,0.766179160950277,0.8862584405461706,0.9552540400433962,0.8917520630719709,1.1046936488720323,0.9194684135123663
Coords,0.5459037889447863,1.0516071190752445,1.418768409438942,1.4766103729777946,1.4766103729777946,1.4784893961706447,1.265552361717964,0.5552809918086258
