Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.2387095666608126,0.5682086574814549,0.9361243651389404,1.1683363684758543,1.1683363684758543,1.1847351161317061,0.7918739813840759,0.7383892652900312
Scales,0.2387095666608126,0.4700710100389405,0.6553548660778898,0.7732528321820913,0.8647480829677536,0.8859645050859852,0.831109874290517,0.7383892652900312
Coords,0.47683131969402437,1.0159158367508547,1.3287952680891097,1.3679889284710154,1.3679889284710154,1.3683729730971503,1.1755164090673247,0.4978929320361542
