Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.11977578847928172,0.34169840842648613,0.712323009811785,1.0223029730570898,1.0223029730570898,1.163857973179966,0.9389741238658992,1.1293528505440193
Scales,0.11977578847928172,0.2915622497097728,0.5684568018267594,0.7190647759525721,0.7755781399882902,0.9025238676936438,1.036372889093005,1.1293528505440193
Coords,0.25328577497096694,0.7709865949094012,1.097905680741331,1.0201473628974924,1.0201473628974924,1.0300017874135357,0.9442393375810885,0.4844907410699146
