Measurement,Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,Entropy 6,Entropy 7
CumScales,0.2902128206642309,0.6610487110073664,1.0415005744938681,1.265614938844781,1.265614938844781,1.233657447940251,0.781524374768176,0.6742440720618563
Scales,0.2902128206642309,0.532465431422128,0.7235965399774023,0.842315483938981,0.8698442960479182,0.9403617505707706,0.8493094806523138,0.6742440720618563
Coords,0.5052069063899662,1.069036597305014,1.3579553755711578,1.3977094820068952,1.3977094820068952,1.397163453610553,1.1849193030712328,0.49145592708085795
