Entropy 0,Entropy 1,Entropy 2,Entropy 3,Entropy 4,Entropy 5,cat
0.7997788259031285,1.334419478357294,1.5237397954291927,0.9387275095339369,0.8209233548200804,-2.220446049250313e-16,sign
0.5578085267396797,1.192393096969218,1.0253026299455967,0.5656177194737648,0.546638444135896,-0.0,scrawl
0.5808073366858442,0.9266364712927732,1.1184500244675002,0.7437200843168628,0.5964110207505663,-0.0,sign
0.7156719408142153,1.1399478078875631,0.8816934579378711,0.9340653888665762,0.6156616474355907,-0.0,scrawl
0.7351825887324441,1.2515018845413364,1.261522196540509,0.8568699181355945,0.8640386605200999,-0.0,sign
0.3029840883837233,1.1454955223965393,0.6941404380414652,0.49823970814883706,0.4887888758684764,-0.0,scrawl
0.6100257756940988,0.8888654197244218,0.9128905243478675,0.732067433753727,0.617403211544755,-0.0,sign
0.24979296746613577,0.26620307795940723,0.26093640385196615,0.7498928665308671,0.1169247350812346,1.1102230246251564e-16,scrawl
0.7555559201881216,1.1560091136302917,1.2360288624805436,0.9271193981930015,0.8050155736203746,1.1102230246251564e-16,sign
0.31491620057948594,0.7692496109290441,0.7457615369403147,0.4767751726951492,0.17221615535960239,-0.0,scrawl
0.6055460174441686,1.0740453081790728,1.1716112582224332,0.8346857124946017,0.7483713227197579,2.220446049250313e-16,sign
0.7417721781140278,1.2854099782724098,1.3876825408132993,1.3245354774566205,1.0972763094235718,-0.0,scrawl
0.6885586693982453,1.1054419871016627,1.1267320659835975,0.6904756229225317,0.5844571556378436,2.220446049250313e-16,sign
0.18189515549315913,0.20002051844115473,0.2589284959426344,0.5257930438358906,0.07648851954133751,1.1102230246251564e-16,scrawl
0.767739263656308,1.196591646519087,1.3122768810602166,1.1101412907198762,1.0863355565322723,1.1102230246251564e-16,sign
0.48908305950908265,0.8712691899637737,0.8265444926639463,1.17510838422832,1.1179712910931845,-0.0,scrawl
0.6692352148609648,0.9692131684992508,1.1065825257766093,0.964860116538711,0.9061697986789883,-0.0,sign
0.755329955925296,1.0728125293781001,0.4692318980252148,0.47304761999342904,0.4330066824534204,-0.0,scrawl
0.6929241817198003,0.9901844755104219,0.8717724017965416,0.39160261312531985,0.13478943918648295,-0.0,sign
0.9043169423809504,1.235566975512826,1.1858542571891915,1.177037782432001,1.1131295930464746,-0.0,scrawl
0.5406676997900881,0.9194494092989728,1.1029545461212216,1.0176033316847442,0.6673684767231243,-0.0,sign
0.6285671784493709,0.9530834472136684,1.1502078362153931,0.4070401791730523,0.0734772703725284,-2.220446049250313e-16,scrawl
0.508773610146064,0.8770744595879703,1.1618870369270478,1.032357993823182,0.43603633936918773,-4.440892098500627e-16,sign
0.8250294682773974,1.02806016883568,0.6893825909304476,0.6768440068907329,0.6450906605566291,-0.0,scrawl
0.5490692098732013,0.9862022938115534,1.1549256202492817,0.958121633252929,0.6396914181655968,3.330669073875469e-16,sign
0.5710750268260192,0.9948943565434303,1.0445779425053865,0.5649024321975236,0.5878738839182764,2.220446049250313e-16,scrawl
0.4423118724137656,0.8098717369321962,1.0002996533377024,0.9785829897123148,0.5838184548722283,-0.0,sign
0.6830423127946758,0.9932675104498379,1.3056056788387402,1.2226089143937382,0.6292362698221358,-0.0,scrawl
0.4489816537410935,0.7381123856234268,0.8710905387656338,0.8449162297859718,0.5453424479823032,-0.0,sign
0.7496954473369477,1.2107419907727435,1.3514241608773792,0.9046259760336854,0.7757764518502432,-0.0,scrawl
0.5024430948557378,0.8191960081342393,0.9390857065412862,0.2213389691052285,0.16808342351823427,2.220446049250313e-16,sign
0.27536622994866183,0.36853011693851406,0.5300512276786787,0.41415529521408184,0.23939301804178126,-2.220446049250313e-16,scrawl
0.7127295877633156,1.2496577406694809,1.4857573277562248,1.2355132258957215,0.8258767220397966,-0.0,sign
0.6154211832805111,0.8537280192094724,0.8951834110017141,0.8937547931096453,0.599408376378145,1.1102230246251564e-16,scrawl
0.6417774493691372,1.0457444589404545,1.2047456501980978,1.2997773863153324,0.7130464580494651,-0.0,sign
0.7336664103883378,1.178501189165698,0.904044912203914,0.4565854775004818,0.4425335837739836,-0.0,scrawl
0.5704635696704764,0.9715427072929531,1.1531969227951562,0.9505143436677075,1.153952143469408,2.220446049250313e-16,sign
0.48060282997193293,0.7671928090718455,0.7807757242191059,0.49515748210164207,0.4651995746452871,-0.0,scrawl
0.6665449970902606,1.176636783430094,1.2544929244330054,0.7975895535499347,0.49381550687078896,-0.0,sign
0.8632450362356942,1.361019104872992,1.4582216210450696,1.3076129438247233,1.0502067593084232,-0.0,scrawl
0.42878342206410486,0.7069572006579439,0.7848085898003868,0.6121065461544317,0.6342955994697774,-0.0,sign
0.8069996714229564,1.3362075891605343,1.4397133184806978,1.3590260786236814,0.9707775637310716,-0.0,scrawl
0.37460263039407543,0.6081157643129128,0.6885457821928226,0.6042385726499337,0.6589499281712472,-2.220446049250313e-16,sign
0.8916220362016842,1.2791604215549357,1.4404666885268256,1.1425033038484176,1.0313684367760838,-0.0,scrawl
0.4313126396968767,0.692731375535872,0.9080971680367202,0.9427391019954254,0.724326655893853,-0.0,sign
0.6691693811079997,1.271576712820489,1.6037840138263033,1.0874596701091601,0.5430981349120582,1.1102230246251564e-16,scrawl
0.5628068191667872,0.8646267947014523,1.0172734749135812,0.9981353125798329,0.8486772905372799,1.1102230246251564e-16,sign
0.5895281484564805,1.0470079572519717,1.0415880203359205,1.0660890245338424,0.6116404251388419,2.220446049250313e-16,scrawl
0.5834818822909784,0.9873770246355786,1.133077281528365,1.1023861399336339,0.8694499425743822,-0.0,sign
0.5997418153792683,0.9532134676912957,1.067766943240291,0.6488646938353887,0.3913739761391739,-0.0,scrawl
0.6452868909528994,1.0623887145415332,1.1201799951023825,0.845264522730972,0.9552646103999787,1.1102230246251564e-16,sign
0.6218234377752168,1.0008576212264084,1.2309625080936502,1.1009135840555109,0.8524871892626131,2.220446049250313e-16,scrawl
0.6250570590454692,1.07600323160358,1.221754224938717,1.0073767053918763,0.9876498962392444,1.1102230246251564e-16,sign
0.8928994755793528,1.3271168693950492,1.563982370964749,1.5784583761159947,0.995615824357432,-2.220446049250313e-16,scrawl
0.7074542305680703,1.1741329242038507,1.3450371039092373,1.076121363358134,0.8684898084849395,-0.0,sign
0.7230264541800239,1.0628495405727134,0.984732271063623,0.7463169189634195,0.3586007038639128,1.1102230246251564e-16,scrawl
0.4819797798213694,0.8588969588806044,1.0304144955296288,0.5676573726304722,0.6086785953665808,1.1102230246251564e-16,sign
0.5257604383979589,1.0975903200473962,1.0252092597276536,0.5839078331645285,0.4978566582882228,1.1102230246251564e-16,scrawl
0.6668211812958664,1.1800847790729583,1.2547596062882773,1.3403385984228153,0.8704496045576813,-0.0,sign
0.5534849053549088,0.8130953305578684,1.1198641043688364,0.9238871347880806,0.6337713239069502,1.1102230246251564e-16,scrawl
0.7179245799466868,1.318639336901386,1.4790545246209796,1.1501654615259147,1.0003020875305166,-0.0,sign
0.725116178948007,1.0743548135375731,1.173480359877988,0.8260168434721166,0.801845614958081,-0.0,scrawl
0.5652978735170782,0.9405529955446793,1.2110719506100385,0.8848760712949516,0.7867946530979965,-2.220446049250313e-16,sign
0.4028701511722968,0.5479426891322531,0.7463722089571695,0.3886363340532678,0.29127236756160285,-0.0,scrawl
0.4462673963857389,0.8330766445517874,0.9195654321906702,0.6058513655319948,0.7139670595599885,-0.0,sign
0.5514534599036941,0.9648539444175562,0.6593706749988377,0.43017825981545266,0.44924092446681513,-0.0,scrawl
0.5525510482929754,1.0353923755563235,1.2287414865368456,1.0098677899171358,1.0096666547890878,-0.0,sign
0.606830783543053,1.037220207505998,1.1583284697593215,1.1665365796450247,0.9951375505637956,2.220446049250313e-16,scrawl
0.6260804711513182,1.1693287664281855,1.3123310173721858,1.221656973914234,0.8057203945229678,1.1102230246251564e-16,sign
0.844781224357789,1.191060125149947,1.3127126511817235,0.9165654199023672,0.573669493250054,1.1102230246251564e-16,scrawl
0.6695298501588666,1.0991808870124122,1.1832251905001896,0.8421721051036345,0.7566577128390394,-0.0,sign
0.6556925692666996,0.9951389307587855,0.8387534438746879,0.41178960652785274,0.33956879778586,-0.0,scrawl
0.4319945386673016,0.7228336689658086,0.6729356132923808,0.5622065424894852,0.6548247693928816,-0.0,sign
0.7163158611376363,1.1707270017117024,1.06371457363008,0.8836885814279676,0.8761847284719863,-0.0,scrawl
0.7831290602103828,1.1849676772047284,1.3154155491680313,0.8384779411778499,0.5970788947364118,-0.0,sign
0.570269224362044,1.0412624297963278,1.25014849841766,1.2992024837220246,1.0669486273375137,-0.0,scrawl
0.78831682305344,1.1918511131851626,1.2756273295558644,0.9178796529454912,1.0152992757124601,-0.0,sign
0.5700887416951982,0.825934223841732,1.02494142418436,0.7017417606440084,0.557310707332273,-0.0,scrawl
0.72579894855021,1.1641294342281039,1.3258895819757455,1.04346683620188,0.5246168976758597,1.1102230246251564e-16,sign
0.9490076288335583,1.1382255350459598,1.3252555045448746,1.1630553322742254,0.63248883964258,-0.0,scrawl
